uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
36620392	0.000128123396217	0.00422657138492	0.0292582055501	0.00977410864749	0.000670001786671	0.996527777778	0.222222222222	0.866666666667	0.140845070423
3437626995	4.06361517851e-06	0.000142583131058	6.7262332185e-05	2.27216783746e-05	0.0	0.999503968254	0.111111111111	1.0	0.103286384977
387962514	0.000128601468591	0.0128562456504	0.00124526209586	0.00565201749569	0.000201000536001	0.99751984127	0.222222222222	1.0	0.553990610329
2938363689	1.57763883401e-05	0.000475277103526	0.000418117200069	1.13608391873e-05	6.70001786671e-05	0.999007936508	0.111111111111	0.733333333333	0.75117370892
20930398	0.000248836670637	0.00512620304517	0.0715307634275	0.000893719349403	0.0032606753618	0.996527777778	0.222222222222	0.333333333333	0.661971830986
143697407	0.000113781224998	0.000145977967511	0.0215475790105	0.0117357468805	0.000134000357334	0.997023809524	0.222222222222	0.666666666667	0.0
2291500309	1.19518093486e-06	0.000105239930066	1.45432069589e-05	1.89347319789e-06	0.0	0.999007936508	0.222222222222	0.8	0.107981220657
352663209	4.85243459552e-05	0.000536384159693	0.00953489006244	0.00417889534774	4.46667857781e-05	0.99751984127	0.111111111111	0.6	0.169014084507
14616266	0.00062268926706	0.0109449527269	0.0836607069816	0.020466551796	0.0091790244774	0.996031746032	0.111111111111	0.8	0.746478873239
2277153890	0.000180472321163	0.0031639875749	0.00540461928611	0.0072557892943	0.00176433803823	0.999007936508	0.222222222222	0.733333333333	0.474178403756
455246957	8.50968825618e-05	0.00155483509582	0.00806693511003	0.0216139965539	0.000647668393782	0.998015873016	0.111111111111	0.4	0.713615023474
1400974436	0.000110195682194	0.00289919033151	0.00332857649272	0.00685815992275	0.000178667143112	0.998511904762	0.222222222222	1.0	0.356807511737
449119247	0.000156329666279	0.00099468708095	0.0374460310679	0.0719841705641	0.000848668929784	0.99751984127	0.222222222222	0.933333333333	0.572769953052
330816423	5.95200105558e-05	0.00203690187225	0.00817328231092	0.00503663870638	6.70001786671e-05	0.99751984127	0.222222222222	0.6	0.600938967136
29204608	9.37021852927e-05	0.00408738309032	0.00878591490406	0.00981576505785	0.000178667143112	0.996527777778	0.222222222222	0.866666666667	0.0
2733660094	3.10747043063e-05	0.0011304805391	0.000917130988847	0.00760608183591	2.2333392889e-05	0.999007936508	0.222222222222	0.933333333333	0.474178403756
4756963587	1.57763883401e-05	0.000142583131058	0.00247870783606	0.00862287694318	0.000111666964445	1.0	0.222222222222	0.866666666667	0.0
22045364	7.67306160178e-05	0.000784207220817	0.00181790086987	0.00260920606669	0.000379667679114	0.996527777778	0.222222222222	0.733333333333	0.568075117371
4136625193	8.58139911227e-05	0.00306214248129	0.000157248425243	0.000164732168216	4.46667857781e-05	0.999503968254	0.222222222222	0.933333333333	0.694835680751
372046661	5.73686848731e-05	0.0049326973673	0.0107128898261	0.0166000795259	0.000312667500447	0.99751984127	0.111111111111	0.733333333333	0.732394366197
849310634	0.000120235202047	0.00132738105342	0.0108437786887	0.00211690303524	4.46667857781e-05	0.998015873016	0.111111111111	0.933333333333	0.361502347418
24036997	0.000445802488701	0.00617520750938	0.0583300762609	0.000119288811467	0.00113900303734	0.996527777778	0.222222222222	0.533333333333	0.178403755869
1141088486	5.13927801988e-05	0.000923395515421	0.00582909913922	0.000804726109102	0.0	0.998511904762	0.111111111111	0.733333333333	0.0
3014684283	0.00404497035593	0.0206236314566	0.0392039412091	0.0292920303713	0.00107200285867	0.999503968254	0.333333333333	0.866666666667	0.281690140845
3293949957	0.000110912790755	0.000943764534144	0.0188107292509	0.0334198019427	0.000268000714669	0.999503968254	0.111111111111	0.866666666667	0.558685446009
727272715665690624	1.29079540964e-05	0.00019011084141	0.00107619731496	0.000780110957529	2.2333392889e-05	1.0	0.111111111111	0.666666666667	0.553990610329
2752545437	8.46188101878e-05	0.000597491215861	0.0374360326131	0.0843921004298	0.000357334286225	0.999007936508	0.111111111111	0.733333333333	0.0
14368656	0.000210829916909	0.00111350635683	0.0295517965405	0.0368356275917	0.000603001608004	0.996031746032	0.222222222222	0.4	0.056338028169
20405419	0.000164456896636	0.00506170115255	0.0590245143932	0.00271713403897	0.000178667143112	0.996527777778	0.222222222222	1.0	0.558685446009
2682726528	4.37436222157e-05	0.000828340094716	0.00555096030613	0.0146706303372	4.46667857781e-05	0.999007936508	0.111111111111	0.533333333333	0.62441314554
717841856785088512	8.65310996836e-05	0.00330996554241	0.00436023523637	0.0135345464185	6.70001786671e-05	1.0	0.111111111111	0.866666666667	0.197183098592
2889092479	1.17127731616e-05	0.000118819275881	0.00311133733877	0.00260920606669	0.0	0.999007936508	0.111111111111	0.666666666667	0.211267605634
3182191980	3.51383194848e-05	0.00302479928029	0.0527300326313	3.02955711662e-05	0.000670001786671	0.999503968254	0.333333333333	1.0	0.328638497653
2582869146	5.76077210601e-05	0.00359852664098	0.00256233127608	0.00039384242516	2.2333392889e-05	0.999007936508	0.222222222222	0.666666666667	0.0328638497653
3092469172	3.72896451675e-05	0.000597491215861	0.0123953570812	0.00648893264916	0.000402001072003	0.999503968254	0.333333333333	0.6	0.483568075117
2826839454	4.54168755245e-06	0.00138848810959	0.000648990610542	0.00120992937345	0.000335000893336	0.999007936508	0.111111111111	1.0	0.525821596244
2660374267	9.56144747885e-06	0.000186716004956	0.00385304089368	0.00036733380039	0.00024566732178	0.999007936508	0.222222222222	0.6	0.0
261625073	0.00172727548705	0.00902687013053	0.0256696692329	0.00733531516861	0.0175987135966	0.99751984127	0.111111111111	0.666666666667	0.173708920188
233499930	0.000756788567951	0.00996723982822	0.158335529964	3.4082517562e-05	0.00236733964624	0.99751984127	0.222222222222	0.866666666667	0.234741784038
2664749580	0.000118322912551	0.00429786295045	0.00300135433615	0.00744513661409	0.000580668215115	0.999007936508	0.333333333333	1.0	0.582159624413
106594321	1.07566284137e-05	0.000431144229627	0.00110710162975	0.000208282051768	8.93335715562e-05	0.997023809524	0.222222222222	0.4	0.286384976526
722573847430504448	0.00015465641297	0.00258007570485	0.0282810838325	0.0	0.012082365553	1.0	0.222222222222	0.8	0.206572769953
3742834517	1.91228949577e-05	0.000845314276985	0.00413027077633	0.00276636434211	0.0	0.999503968254	0.111111111111	0.666666666667	0.422535211268
735391716887429120	2.4620727258e-05	0.000638229253306	0.00014179626785	0.00101679510727	0.000111666964445	1.0	0.111111111111	1.0	0.544600938967
241331375	0.000165174005197	0.00350347122027	0.015107665179	0.00775377274535	0.000111666964445	0.99751984127	0.333333333333	1.0	0.370892018779
442382315	5.40221782555e-05	0.00100826642676	0.0007389767036	0.015386363206	0.0	0.99751984127	0.222222222222	0.933333333333	0.112676056338
16536054	5.04366354509e-05	0.00244088741025	0.00167065089941	0.000263192774506	0.000111666964445	0.996031746032	0.222222222222	0.533333333333	0.431924882629
81324827	0.00016971569275	0.000645018926213	0.00496286937473	0.00618787041069	0.000781668751117	0.996527777778	0.222222222222	0.533333333333	0.281690140845
583117972	0.000742207360546	0.00996045015531	0.148219820573	0.0359324408763	0.00643201715205	0.998015873016	0.555555555556	0.666666666667	0.666666666667
15800855	0.000647070958131	0.00481727292788	0.0538171373515	0.12916706114	0.00288100768269	0.996031746032	0.222222222222	0.933333333333	0.558685446009
705726066	0.00304460391345	0.0392850474428	0.0246689148041	0.000162838695018	0.0118366982312	0.998015873016	0.111111111111	1.0	0.507042253521
68857077	1.19518093486e-05	0.000580517033592	0.0039003063163	0.000816086948289	0.0	0.996527777778	0.222222222222	0.733333333333	0.446009389671
197516080	0.0001467682188	0.000984502571589	0.00568094021833	0.00673697763808	0.000781668751117	0.997023809524	0.222222222222	0.8	0.643192488263
8685682	3.77677175415e-05	0.000200295350771	0.00319586972922	6.24846155303e-05	0.00022333392889	0.995535714286	0.222222222222	0.4	0.0
2976908908	2.00790397056e-05	0.000587306706499	0.00151522037503	0.00109632098158	6.70001786671e-05	0.999503968254	0.222222222222	0.933333333333	0.638497652582
2701255986	5.25879611337e-05	0.000869078132161	0.01078378796	0.00881222426297	0.000156333750223	0.999007936508	0.333333333333	0.866666666667	0.0
620018150	0.000164217860449	0.000651808599121	0.00607360680622	0.036053623161	0.000201000536001	0.998015873016	0.111111111111	0.8	0.413145539906
271451861	0.000667867106398	0.00558790080288	0.0706636247125	0.000971351750516	0.00069233517956	0.99751984127	0.222222222222	0.466666666667	0.347417840376
194773838	3.05966319323e-05	0.000624649907491	0.0155475971895	0.0323405222199	0.00046900125067	0.997023809524	0.222222222222	0.8	0.615023474178
2893677862	2.86843424365e-06	0.0	0.00195515238554	1.89347319789e-06	2.2333392889e-05	0.999007936508	0.111111111111	1.0	0.0
2392573227	1.6732533088e-05	0.000835129767623	0.000311769999182	0.00164353473577	8.93335715562e-05	0.999007936508	0.111111111111	0.666666666667	0.0
1195278157	0.000319830418168	0.00722421197359	0.0492578419699	0.0468142313446	0.00225567268179	0.998511904762	0.222222222222	0.8	0.333333333333
830253571	0.00147437520124	0.000597491215861	0.0302525973259	0.0157442296404	0.0030596748258	0.998015873016	0.222222222222	0.666666666667	0.103286384977
377029968	0.00258015660217	0.0397739038922	0.10796331476	0.00683543824437	0.0270457387886	0.99751984127	0.333333333333	0.733333333333	0.765258215962
122799299	0.000737426636806	0.00391424643118	0.0170264595472	0.000641887414084	0.00607468286582	0.997023809524	0.222222222222	0.933333333333	0.215962441315
27317580	0.000115454478307	0.000254612734032	0.0190606906205	0.026016321739	8.93335715562e-05	0.996527777778	0.111111111111	0.933333333333	0.281690140845
12754762	0.00108522428885	0.00173476142787	0.0469581973695	0.00104519720523	0.00560568161515	0.996031746032	0.111111111111	0.466666666667	0.469483568075
85973106	8.60530273096e-05	0.00211158827423	0.0113618804367	0.00420540397251	0.000134000357334	0.996527777778	0.333333333333	0.666666666667	0.572769953052
2873086293	2.60549443799e-05	0.00024442822467	0.0184816891935	0.021365951565	0.000156333750223	0.999007936508	0.111111111111	0.333333333333	0.112676056338
15751454	0.000144377856931	0.00219645918558	0.0949644145905	0.00222483100752	0.00131767018045	0.996031746032	0.222222222222	1.0	0.69014084507
591690042	1.52983159662e-05	0.000370037173459	0.00204241162729	0.0043928578191	4.46667857781e-05	0.998015873016	0.222222222222	0.933333333333	0.647887323944
4092854173	5.25879611337e-05	0.00357136794935	0.0127907505204	0.0116978774165	0.00022333392889	0.999503968254	0.111111111111	0.866666666667	0.225352112676
270212875	0.000894473411646	0.0124386807666	0.0750147704446	0.0591199136576	0.000580668215115	0.99751984127	0.111111111111	0.533333333333	0.201877934272
870857718	4.37436222157e-05	0.000814760748901	0.00180153976204	0.0340957718743	2.2333392889e-05	0.998015873016	0.222222222222	0.933333333333	0.455399061033
1663794048	4.30265136548e-06	0.000101845093613	0.00131525127935	0.00118342074868	2.2333392889e-05	0.998511904762	0.111111111111	0.733333333333	0.244131455399
862290265	0.0032253152708	0.00104560962776	0.0164292791114	0.00907920398387	0.00377434339825	0.998015873016	0.222222222222	0.666666666667	0.43661971831
707400118807482369	3.10747043063e-06	0.000359852664098	0.000309952098312	0.00167761725333	0.0	1.0	0.111111111111	0.533333333333	0.0
17389503	0.000109000501259	0.00163970600716	0.0227219429724	7.76324011134e-05	0.00046900125067	0.996031746032	0.222222222222	0.466666666667	0.154929577465
40768083	1.14737369746e-05	0.000397195865089	0.00200968941164	0.00180258648439	4.46667857781e-05	0.996527777778	0.111111111111	0.666666666667	0.258215962441
243053328	4.49388031506e-05	0.000437933902534	0.0270203695792	0.0758411754682	0.00116133643023	0.99751984127	0.444444444444	0.6	0.0985915492958
89662003	0.000308117645006	0.00665727428581	0.0129498168465	7.38454547176e-05	0.00192067178846	0.996527777778	0.222222222222	0.733333333333	0.68544600939
17369567	0.000183340755407	3.39483645375e-05	0.0464500940764	0.0	0.000625335000893	0.996031746032	0.333333333333	1.0	0.676056338028
738921600	0.000363574040383	0.00793712762888	0.00848050755792	0.00118910116827	0.000290334107558	0.998015873016	0.222222222222	0.8	0.746478873239
604476686	0.000335367770321	0.00196900514318	0.00786151231173	0.0	0.000335000893336	0.998015873016	0.222222222222	0.733333333333	0.192488262911
302563842	1.96009673316e-05	0.00672517101489	0.000174518483507	0.000280234033287	0.000111666964445	0.99751984127	0.111111111111	0.866666666667	0.652582159624
247944133	1.43421712183e-05	0.000322509463107	0.00161156912114	0.000619165735709	8.93335715562e-05	0.99751984127	0.111111111111	0.666666666667	0.741784037559
3331968983	0.000176647742172	0.000678967290751	0.021939336648	0.0325222956469	0.000446667857781	0.999503968254	0.444444444444	0.666666666667	0.464788732394
252434425	2.86843424365e-05	0.000675572454297	0.00899406455366	0.0153295590101	0.0	0.99751984127	0.222222222222	0.4	0.225352112676
2810127544	0.000194814492382	0.0139222242968	0.0250424934328	0.0121049741541	0.00268000714669	0.999007936508	0.111111111111	0.933333333333	0.0
156333299	3.51383194848e-05	0.000532989323239	0.00404392048502	0.00117205990949	2.2333392889e-05	0.997023809524	0.222222222222	0.666666666667	0.215962441315
181336337	0.000377438139228	0.000329299136014	0.0195188016397	0.0150550053964	0.00046900125067	0.997023809524	0.111111111111	0.733333333333	0.68544600939
3097175972	8.12723035702e-06	0.000461697757711	0.000716252942727	4.35498835514e-05	0.000178667143112	0.999503968254	0.222222222222	1.0	0.0
186397253	0.000140553277939	0.00495646122248	0.0152794568112	0.000448753147899	0.000580668215115	0.997023809524	0.333333333333	0.6	0.408450704225
2866782904	6.57349514171e-05	0.00106937348293	0.0013088886263	0.000325677390037	8.93335715562e-05	0.999007936508	0.222222222222	1.0	0.075117370892
719914275771428866	5.25879611337e-06	9.16605842514e-05	0.000162702127853	0.000302955711662	0.0	1.0	0.111111111111	0.933333333333	0.0469483568075
4900376472	8.12723035702e-05	0.000482066776433	0.00159520801331	0.00354268835325	0.000446667857781	1.0	0.111111111111	0.866666666667	0.539906103286
2412966416	0.000539982746368	0.000628044743944	0.0485261368698	0.0696078617007	0.00093800250134	0.999007936508	0.111111111111	0.666666666667	0.107981220657
174141832	0.000183579791594	0.00237978035408	0.0132534062918	0.122115766951	0.00232267286046	0.997023809524	0.222222222222	0.8	0.718309859155
64619482	0.000513688765801	0.00705786498735	0.0354372506067	5.49107227387e-05	0.00600768268715	0.996527777778	0.111111111111	0.866666666667	0.333333333333
394974502	2.91624148105e-05	0.000801181403086	0.00199151040294	0.00378315944938	0.000178667143112	0.99751984127	0.222222222222	1.0	0.539906103286
2198704020	0.000128362432404	0.00175852528304	0.00703800321768	0.0133944294019	0.000312667500447	0.998511904762	0.222222222222	0.8	0.50234741784
18155773	0.00369526041439	0.00211837794714	0.0225756019524	0.000119288811467	0.0138690369841	0.996031746032	0.222222222222	1.0	0.680751173709
756335606607720450	0.000123342672477	0.00249180995706	0.0121872074316	0.0403688485789	0.000536001429337	1.0	0.333333333333	0.6	0.666666666667
732808088810618880	4.54168755245e-06	0.000105239930066	0.00100984393321	0.00010792797228	2.2333392889e-05	1.0	0.111111111111	0.933333333333	0.253521126761
22286451	4.37436222157e-05	0.00324206881333	0.00299680958397	0.00245015431807	0.00022333392889	0.996527777778	0.222222222222	0.733333333333	0.192488262911
96235518	0.00107351151569	0.00214214180232	0.257353863494	0.00489462821654	0.00294800786135	0.996527777778	0.222222222222	1.0	0.18779342723
3195714762	2.89233786235e-05	0.00010863476652	0.000637174254888	0.00782572472687	0.0	0.999503968254	0.111111111111	0.933333333333	0.370892018779
4112063532	1.55373521531e-05	0.000519409977424	0.000691711280984	0.000657035199667	6.70001786671e-05	0.997023809524	0.111111111111	0.4	0.544600938967
125868025	5.30660335076e-05	0.00265136727038	0.00281138369525	0.00657035199667	0.000156333750223	1.0	0.222222222222	1.0	0.197183098592
737109737054056448	1.98400035186e-05	0.000607675725222	0.000982575420162	0.0020638857857	0.0	0.997023809524	0.222222222222	0.6	0.300469483568
103153950	1.98400035186e-05	0.000845314276985	0.00434932783115	0.0201143657812	0.00024566732178	1.0	0.111111111111	0.733333333333	0.31455399061
742777527467380742	9.03556786751e-05	0.00107955799229	0.000240871865257	0.000263192774506	4.46667857781e-05	0.999503968254	0.333333333333	0.733333333333	0.652582159624
2976487163	9.58535109755e-05	0.00649771697248	0.000887135624494	0.000454433567493	0.000268000714669	0.999503968254	0.222222222222	1.0	0.136150234742
3123204560	8.84433891794e-06	0.000234243715309	0.0014570475472	0.0115520799803	0.0	0.99751984127	0.222222222222	0.8	0.446009389671
307445751	0.000679818915746	0.00223719722302	0.0849232391358	0.115473462973	0.0018313382169	0.99751984127	0.222222222222	0.6	0.577464788732
250492272	0.00296500486319	0.00332693972468	0.0594853522637	0.0436010073277	0.0130203680543	0.99751984127	0.333333333333	0.866666666667	0.558685446009
237443755	0.000308356681193	0.00300443026157	0.0624121726642	0.0820082176737	0.000893335715562	0.996527777778	0.111111111111	0.933333333333	0.154929577465
33655372	0.000102068451837	0.00215572114813	0.0406600798058	0.00278908602049	0.000335000893336	0.99751984127	0.111111111111	0.866666666667	0.0892018779343
385759660	0.000132426047582	0.00188073939538	0.0222029322741	0.0155662431598	0.000156333750223	0.999007936508	0.111111111111	0.733333333333	0.0
2869813893	7.41012179611e-06	0.000132398621696	0.000424479853114	1.13608391873e-05	0.0	0.996527777778	0.111111111111	0.733333333333	0.267605633803
37374348	5.09147078249e-05	0.0032149101217	0.00333857494751	0.00704182682294	2.2333392889e-05	0.998015873016	0.111111111111	0.6	0.103286384977
996399246	0.000129796649525	0.00231867329791	0.0221202177845	0.022418722663	0.00022333392889	0.996031746032	0.222222222222	0.8	0.380281690141
15801372	0.000140075205565	0.00196900514318	0.0349255115119	0.0910022153636	0.000826335536895	1.0	0.222222222222	0.533333333333	0.652582159624
744682635188928512	6.16713362386e-05	0.00103203028194	0.0121572120672	0.030293677693	0.000402001072003	0.99751984127	0.111111111111	0.933333333333	0.197183098592
321213484	0.000322220780037	0.00304856313547	0.107334321059	9.46736598943e-06	0.000826335536895	0.996527777778	0.111111111111	0.733333333333	0.741784037559
940237466	0.000186926298212	0.00856856720927	0.0305252824563	0.0686668055214	0.000558334822226	0.999007936508	0.111111111111	0.933333333333	0.12676056338
37214134	0.000512732621053	0.00344575900056	0.0468064026469	0.00315073940128	0.00214400571735	0.998015873016	0.222222222222	0.933333333333	0.535211267606
2585090000	1.07566284137e-05	0.000196900514318	0.000252688220911	0.000319996970443	0.0	0.999503968254	0.222222222222	0.866666666667	0.633802816901
861746341	1.26689179095e-05	0.000302140444384	0.000698073934028	9.46736598943e-06	6.70001786671e-05	0.998015873016	0.111111111111	0.733333333333	0.18779342723
3145741085	2.98795233714e-05	0.000580517033592	0.0044129543616	0.0061784030447	0.000848668929784	0.996527777778	0.333333333333	0.533333333333	0.018779342723
868252610	0.000126211106721	0.00162612666135	0.0134606469909	0.00168329767292	2.2333392889e-05	0.999503968254	0.111111111111	0.466666666667	0.69014084507
19780786	0.000272740289334	0.00618539201874	0.283667069635	3.78694639577e-06	0.00174200464535	1.0	0.222222222222	0.8	0.389671361502
3556805776	0.000102068451837	0.000207085023679	0.00666442458893	0.0292276522826	0.000134000357334	0.998511904762	0.333333333333	0.933333333333	0.488262910798
710823996032290816	4.1592296533e-05	0.000882657477976	0.00116527445758	0.00672940374529	6.70001786671e-05	0.99751984127	0.222222222222	0.666666666667	0.661971830986
1534375489	7.29060370262e-05	0.000899631660245	0.0512084496032	0.0262056690588	0.000603001608004	0.99751984127	0.111111111111	0.6	0.300469483568
262939560	0.000308117645006	0.00172118208205	0.0121499404637	0.00117395338269	0.00131767018045	0.998511904762	0.111111111111	0.466666666667	0.173708920188
360323271	6.11932638646e-05	0.00146996418448	0.00514920421389	0.031346448791	0.000335000893336	0.998511904762	0.111111111111	0.6	0.211267605634
2204642713	0.00019098991339	0.00612428496257	0.0363734695547	0.00332304546229	0.000357334286225	0.999503968254	0.222222222222	0.933333333333	0.37558685446
1574318594	0.000148680508296	0.00409417276323	0.00760609723952	0.000454433567493	6.70001786671e-05	1.0	0.111111111111	0.8	0.075117370892
4384693707	3.84848261024e-05	0.00156501960518	0.00323131879619	0.00462575502244	0.000625335000893	0.99751984127	0.222222222222	0.866666666667	0.18779342723
702559655461957632	3.87238622893e-05	0.000757048529187	0.00100529918104	0.0216423986518	6.70001786671e-05	0.998015873016	0.111111111111	0.8	0.647887323944
266867158	0.000110673754568	0.00668103814099	0.0031276984466	0.0097684282279	0.000335000893336	1.0	0.222222222222	0.733333333333	0.460093896714
484595690	0.00105940838066	0.0136777960722	0.0955952261923	0.0298941548482	0.00475701268537	0.997023809524	0.111111111111	0.733333333333	0.403755868545
768806279309512705	1.6732533088e-06	0.000169741822688	0.000872592417535	1.7041258781e-05	2.2333392889e-05	0.999503968254	0.222222222222	0.666666666667	0.478873239437
162500440	7.81648331396e-05	0.00211498311069	0.00113891489497	0.00399144150115	2.2333392889e-05	0.998511904762	0.111111111111	0.6	0.173708920188
3073503603	0.000106132067015	0.00432162680563	0.00747429942645	0.0209380266222	0.000603001608004	0.998511904762	0.111111111111	0.6	0.159624413146
1575902725	0.0016622576442	0.000241033388217	0.0580319405183	0.0305720182531	0.00113900303734	0.996527777778	0.333333333333	0.8	0.652582159624
1199251308	0.00220821629524	0.00163291633426	0.0873310488379	0.18997595289	0.0012283366089	0.997023809524	0.222222222222	0.466666666667	0.492957746479
48525928	0.000103502668959	0.00424015073074	0.00660806966196	0.00789767670839	0.000134000357334	0.999007936508	0.111111111111	0.933333333333	0.657276995305
215698464	0.000579901789592	0.00936974861236	0.0372933273949	0.115089087914	0.00393067714847	0.996031746032	0.333333333333	0.533333333333	0.741784037559
2359225182	0.000403732119794	0.00457623953966	0.00893134697365	0.00908867134986	0.000402001072003	1.0	0.222222222222	0.6	0.0
13854472	0.00118203394457	0.00379203231884	0.101852440986	0.044589400337	0.0042880114347	0.999503968254	0.111111111111	0.733333333333	0.49765258216
4853512997	1.79277140228e-05	0.0002715869163	0.0131370606361	0.0297275292068	0.000178667143112	1.0	0.111111111111	0.733333333333	0.164319248826
4505360352	1.6971569275e-05	0.000532989323239	0.00262323095522	0.00944275083786	0.00024566732178	0.998015873016	0.333333333333	0.733333333333	0.464788732394
706466308976734208	1.05175922267e-05	0.000112029602974	0.00173882218203	0.00040330979115	4.46667857781e-05	0.999007936508	0.111111111111	0.866666666667	0.305164319249
889022935	3.3226029989e-05	0.000821550421808	0.00588000036358	0.0142881487513	0.000201000536001	0.998511904762	0.111111111111	0.8	0.131455399061
2804090827	8.36626654399e-06	0.000305535280838	0.00486652062863	0.00984795410221	0.000178667143112	0.99751984127	0.222222222222	0.533333333333	0.431924882629
2218957290	0.000274891615017	0.00139867261895	0.0290518738013	0.0212409823339	0.000513668036448	0.999007936508	0.222222222222	0.933333333333	0.154929577465
305141481	0.000155134485344	0.00250878413932	0.00255960442477	0.000691117717229	0.000335000893336	0.998015873016	0.222222222222	0.866666666667	0.75117370892
2807496454	0.000288994750048	0.00617181267292	0.0350454929693	1.89347319789e-06	0.00138467035912	0.99751984127	0.111111111111	0.733333333333	0.394366197183
566871266	4.46997669636e-05	0.00168383888106	0.0571757092086	0.098201200462	0.00069233517956	1.0	0.222222222222	0.666666666667	0.0
396787338	0.00109120019352	0.0170081306333	0.198472054319	0.191729309072	0.00594068250849	0.998511904762	0.222222222222	0.733333333333	0.718309859155
751804249084948480	1.93619311447e-05	0.00348989187446	0.000996209676686	0.0018858993051	0.000491334643559	0.999503968254	0.333333333333	0.8	0.37558685446
1633951202	0.000221825581509	0.00295690255122	0.0308888626303	3.78694639577e-06	0.00111666964445	0.99751984127	0.111111111111	0.733333333333	0.0610328638498
3059822856	0.000108761465072	0.00066878278139	0.00631629657235	0.00485865222578	8.93335715562e-05	0.999007936508	0.111111111111	0.666666666667	0.338028169014
324191116	4.1592296533e-05	0.000875867805068	0.00470109164947	0.00595686668055	0.000178667143112	0.999503968254	0.222222222222	1.0	0.0
2366569213	0.000305727283136	0.00151070222192	0.0449648690657	0.112710885577	0.000647668393782	0.996527777778	0.222222222222	0.933333333333	0.178403755869
